-244.49,-3.23863e-18,146.677,-3.23863e-18,-146.677,-3.23002e-18,195.61,-3.23002e-18,-195.61
-243.99,-3.30397e-18,146.376,-3.30397e-18,-146.376,-3.29519e-18,195.21,-3.29519e-18,-195.21
-243.49,-3.3701e-18,146.076,-3.3701e-18,-146.076,-3.36114e-18,194.81,-3.36114e-18,-194.81
-242.99,-3.43703e-18,145.776,-3.43703e-18,-145.776,-3.4279e-18,194.411,-3.4279e-18,-194.411
-242.49,-3.50477e-18,145.475,-3.50477e-18,-145.475,-3.49545e-18,194.011,-3.49545e-18,-194.011
-241.99,-3.57331e-18,145.175,-3.57331e-18,-145.175,-3.56381e-18,193.611,-3.56381e-18,-193.611
-241.49,-3.64267e-18,144.874,-3.64267e-18,-144.874,-3.63299e-18,193.212,-3.63299e-18,-193.212
-240.99,-3.71285e-18,144.574,-3.71285e-18,-144.574,-3.70298e-18,192.812,-3.70298e-18,-192.812
-240.49,-3.78385e-18,144.274,-3.78385e-18,-144.274,-3.77379e-18,192.413,-3.77379e-18,-192.413
-239.99,-3.85569e-18,143.973,-3.85569e-18,-143.973,-3.84544e-18,192.013,-3.84544e-18,-192.013
-239.49,-3.92835e-18,143.673,-3.92835e-18,-143.673,-3.91791e-18,191.613,-3.91791e-18,-191.613
-238.99,-4.00186e-18,143.373,-4.00186e-18,-143.373,-3.99122e-18,191.214,-3.99122e-18,-191.214
-238.49,-4.07621e-18,143.072,-4.07621e-18,-143.072,-4.06538e-18,190.814,-4.06538e-18,-190.814
-237.99,-4.15142e-18,142.772,-4.15142e-18,-142.772,-4.14038e-18,190.415,-4.14038e-18,-190.415
-237.49,-4.22747e-18,142.471,-4.22747e-18,-142.471,-4.21624e-18,190.015,-4.21624e-18,-190.015
-236.99,-4.30439e-18,142.171,-4.30439e-18,-142.171,-4.29295e-18,189.615,-4.29295e-18,-189.615
-236.49,-4.38218e-18,141.871,-4.38218e-18,-141.871,-4.37053e-18,189.216,-4.37053e-18,-189.216
-235.99,-4.46084e-18,141.57,-4.46084e-18,-141.57,-4.44898e-18,188.816,-4.44898e-18,-188.816
-235.49,-4.54038e-18,141.27,-4.54038e-18,-141.27,-4.52831e-18,188.417,-4.52831e-18,-188.417
-234.99,-4.62079e-18,140.969,-4.62079e-18,-140.969,-4.60851e-18,188.017,-4.60851e-18,-188.017
-234.49,-4.7021e-18,140.669,-4.7021e-18,-140.669,-4.6896e-18,187.618,-4.6896e-18,-187.618
-233.99,-4.7843e-18,140.368,-4.7843e-18,-140.368,-4.77158e-18,187.218,-4.77158e-18,-187.218
-233.49,-4.86741e-18,140.068,-4.86741e-18,-140.068,-4.85447e-18,186.818,-4.85447e-18,-186.818
-232.99,-4.95141e-18,139.767,-4.95141e-18,-139.767,-4.93825e-18,186.419,-4.93825e-18,-186.419
-232.49,-5.03633e-18,139.467,-5.03633e-18,-139.467,-5.02294e-18,186.019,-5.02294e-18,-186.019
-231.99,-5.12217e-18,139.167,-5.12217e-18,-139.167,-5.10855e-18,185.62,-5.10855e-18,-185.62
-231.49,-5.20893e-18,138.866,-5.20893e-18,-138.866,-5.19508e-18,185.22,-5.19508e-18,-185.22
-230.99,-5.29662e-18,138.566,-5.29662e-18,-138.566,-5.28254e-18,184.821,-5.28254e-18,-184.821
-230.49,-5.38524e-18,138.265,-5.38524e-18,-138.265,-5.37092e-18,184.421,-5.37092e-18,-184.421
-229.99,-5.47481e-18,137.965,-5.47481e-18,-137.965,-5.46025e-18,184.022,-5.46025e-18,-184.022
-229.49,-5.56532e-18,137.664,-5.56532e-18,-137.664,-5.55052e-18,183.622,-5.55052e-18,-183.622
-228.99,-5.65678e-18,137.364,-5.65678e-18,-137.364,-5.64174e-18,183.223,-5.64174e-18,-183.223
-228.49,-5.74921e-18,137.063,-5.74921e-18,-137.063,-5.73392e-18,182.823,-5.73392e-18,-182.823
-227.99,-5.8426e-18,136.763,-5.8426e-18,-136.763,-5.82707e-18,182.424,-5.82707e-18,-182.424
-227.49,-5.93696e-18,136.462,-5.93696e-18,-136.462,-5.92118e-18,182.024,-5.92118e-18,-182.024
-226.99,-6.03231e-18,136.162,-6.03231e-18,-136.162,-6.01627e-18,181.625,-6.01627e-18,-181.625
-226.49,-6.12863e-18,135.861,-6.12863e-18,-135.861,-6.11234e-18,181.225,-6.11234e-18,-181.225
-225.99,-6.22595e-18,135.561,-6.22595e-18,-135.561,-6.20939e-18,180.826,-6.20939e-18,-180.826
-225.49,-6.32427e-18,135.26,-6.32427e-18,-135.26,-6.30745e-18,180.426,-6.30745e-18,-180.426
-224.99,-6.42359e-18,134.96,-6.42359e-18,-134.96,-6.4065e-18,180.027,-6.4065e-18,-180.027
-224.49,-6.52392e-18,134.659,-6.52392e-18,-134.659,-6.50657e-18,179.627,-6.50657e-18,-179.627
-223.99,-6.62527e-18,134.358,-6.62527e-18,-134.358,-6.60765e-18,179.228,-6.60765e-18,-179.228
-223.49,-6.72764e-18,134.058,-6.72764e-18,-134.058,-6.70975e-18,178.829,-6.70975e-18,-178.829
-222.99,-6.83104e-18,133.757,-6.83104e-18,-133.757,-6.81288e-18,178.429,-6.81288e-18,-178.429
-222.49,-6.93549e-18,133.457,-6.93549e-18,-133.457,-6.91704e-18,178.03,-6.91704e-18,-178.03
-221.99,-7.04098e-18,133.156,-7.04098e-18,-133.156,-7.02225e-18,177.63,-7.02225e-18,-177.63
-221.49,-7.14752e-18,132.856,-7.14752e-18,-132.856,-7.12851e-18,177.231,-7.12851e-18,-177.231
-220.99,-7.25511e-18,132.555,-7.25511e-18,-132.555,-7.23582e-18,176.831,-7.23582e-18,-176.831
-220.49,-7.36378e-18,132.255,-7.36378e-18,-132.255,-7.34419e-18,176.432,-7.34419e-18,-176.432
-219.99,-7.47352e-18,131.954,-7.47352e-18,-131.954,-7.45364e-18,176.033,-7.45364e-18,-176.033
-219.49,-7.58434e-18,131.653,-7.58434e-18,-131.653,-7.56416e-18,175.633,-7.56416e-18,-175.633
-218.99,-7.69625e-18,131.353,-7.69625e-18,-131.353,-7.67577e-18,175.234,-7.67577e-18,-175.234
-218.49,-7.80925e-18,131.052,-7.80925e-18,-131.052,-7.78848e-18,174.834,-7.78848e-18,-174.834
-217.99,-7.92335e-18,130.752,-7.92335e-18,-130.752,-7.90228e-18,174.435,-7.90228e-18,-174.435
