-9.598,-115.719,-6.08078e-05
-9.597,-115.707,-6.09904e-05
-9.596,-115.695,-6.11732e-05
-9.595,-115.683,-6.13562e-05
-9.594,-115.671,-6.15393e-05
-9.593,-115.659,-6.17226e-05
-9.592,-115.647,-6.19061e-05
-9.591,-115.635,-6.20898e-05
-9.59,-115.624,-6.22736e-05
-9.589,-115.612,-6.24576e-05
-9.588,-115.6,-6.26418e-05
-9.587,-115.588,-6.28261e-05
-9.586,-115.576,-6.30107e-05
-9.585,-115.564,-6.31954e-05
-9.584,-115.552,-6.33803e-05
-9.583,-115.54,-6.35653e-05
-9.582,-115.528,-6.37506e-05
-9.581,-115.517,-6.3936e-05
-9.58,-115.505,-6.41216e-05
-9.579,-115.493,-6.43073e-05
-9.578,-115.481,-6.44933e-05
-9.577,-115.469,-6.46794e-05
-9.576,-115.457,-6.48657e-05
-9.575,-115.445,-6.50522e-05
-9.574,-115.433,-6.52388e-05
-9.573,-115.421,-6.54256e-05
-9.572,-115.41,-6.56126e-05
-9.571,-115.398,-6.57998e-05
-9.57,-115.386,-6.59872e-05
-9.569,-115.374,-6.61747e-05
-9.568,-115.362,-6.63624e-05
-9.567,-115.35,-6.65503e-05
-9.566,-115.338,-6.67384e-05
-9.565,-115.326,-6.69266e-05
-9.564,-115.314,-6.71151e-05
-9.563,-115.303,-6.73037e-05
-9.562,-115.291,-6.74925e-05
-9.561,-115.279,-6.76814e-05
-9.56,-115.267,-6.78706e-05
-9.559,-115.255,-6.80599e-05
-9.558,-115.243,-6.82494e-05
-9.557,-115.231,-6.84391e-05
-9.556,-115.219,-6.86289e-05
-9.555,-115.207,-6.8819e-05
-9.554,-115.196,-6.90092e-05
-9.553,-115.184,-6.91996e-05
-9.552,-115.172,-6.93902e-05
-9.551,-115.16,-6.9581e-05
-9.55,-115.148,-6.97719e-05
-9.549,-115.136,-6.9963e-05
-9.548,-115.124,-7.01543e-05
-9.547,-115.112,-7.03458e-05
-9.546,-115.101,-7.05375e-05
-9.545,-115.089,-7.07293e-05
-9.544,-115.077,-7.09214e-05
-9.543,-115.065,-7.11136e-05
-9.542,-115.053,-7.1306e-05
-9.541,-115.041,-7.14986e-05
-9.54,-115.029,-7.16913e-05
-9.539,-115.017,-7.18843e-05
-9.538,-115.005,-7.20774e-05
-9.537,-114.994,-7.22707e-05
-9.536,-114.982,-7.24642e-05
-9.535,-114.97,-7.26579e-05
-9.534,-114.958,-7.28517e-05
-9.533,-114.946,-7.30458e-05
-9.532,-114.934,-7.324e-05
-9.531,-114.922,-7.34344e-05
-9.53,-114.91,-7.3629e-05
-9.529,-114.898,-7.38238e-05
-9.528,-114.887,-7.40187e-05
-9.527,-114.875,-7.42139e-05
-9.526,-114.863,-7.44092e-05
-9.525,-114.851,-7.46047e-05
-9.524,-114.839,-7.48004e-05
-9.523,-114.827,-7.49963e-05
-9.522,-114.815,-7.51924e-05
-9.521,-114.803,-7.53886e-05
-9.52,-114.791,-7.55851e-05
-9.519,-114.78,-7.57817e-05
-9.518,-114.768,-7.59785e-05
-9.517,-114.756,-7.61755e-05
-9.516,-114.744,-7.63727e-05
-9.515,-114.732,-7.657e-05
-9.514,-114.72,-7.67676e-05
-9.513,-114.708,-7.69653e-05
-9.512,-114.696,-7.71633e-05
-9.511,-114.685,-7.73614e-05
-9.51,-114.673,-7.75597e-05
-9.509,-114.661,-7.77582e-05
-9.508,-114.649,-7.79569e-05
-9.507,-114.637,-7.81557e-05
-9.506,-114.625,-7.83548e-05
-9.505,-114.613,-7.8554e-05
-9.504,-114.601,-7.87534e-05
-9.503,-114.589,-7.89531e-05
-9.502,-114.578,-7.91529e-05
-9.501,-114.566,-7.93529e-05
-9.5,-114.554,-7.9553e-05
-9.499,-114.542,-7.97534e-05
